well_id,timestamp,css_cycle_id,cycle_day,cycle_phase,reservoir_pressure,reservoir_temperature,oil_viscosity,api_gravity,asphaltene_content,steam_rate,steam_volume,steam_temperature,injection_pressure,injection_duration,soak_time,days_since_previous_css,stroke_length,spm,vfd_frequency,rod_load,pump_load,pump_fillage,current_oil_rate,current_water_rate,current_energy,fluid_level,future_reservoir_temperature_24h,future_oil_rate_24h,rod_floating_next_24h
BGW_19,2025-12-23 00:00:00,6,72,PRODUCTION,30.62,55.66,9295.8,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,72,74,2.0,44.1,8.8,56.69,82.94,81.31,16.56,356.67,897.0,55.79,83.19,0
BGW_19,2025-12-23 06:00:00,6,72,PRODUCTION,30.62,55.49,9478.1,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,72,74,2.05,44.68,8.8,56.69,82.94,81.37,16.56,356.67,897.0,55.5,84.42,0
BGW_19,2025-12-23 12:00:00,6,72,PRODUCTION,30.62,55.37,9767.7,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,72,74,2.02,44.56,8.8,56.69,82.94,82.33,16.56,356.67,897.0,55.39,81.87,0
BGW_19,2025-12-23 18:00:00,6,72,PRODUCTION,30.62,55.62,9476.4,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,72,74,2.0,44.48,8.8,56.69,82.94,81.34,16.56,356.67,897.0,55.6,81.61,0
BGW_19,2025-12-24 00:00:00,6,73,PRODUCTION,31.61,55.61,9253.7,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,73,86,1.98,41.38,7.93,51.49,85.37,83.52,22.87,315.57,898.2,55.72,89.49,0
BGW_19,2025-12-24 06:00:00,6,73,PRODUCTION,31.61,55.52,9227.3,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,73,86,1.9,42.16,7.93,51.49,85.37,81.01,22.87,315.57,898.2,55.38,87.99,0
BGW_19,2025-12-24 12:00:00,6,73,PRODUCTION,31.61,55.66,8913.7,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,73,86,1.98,40.67,7.93,51.49,85.37,81.89,22.87,315.57,898.2,55.73,88.63,0
BGW_19,2025-12-24 18:00:00,6,73,PRODUCTION,31.61,55.53,8858.8,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,73,86,1.95,40.19,7.93,51.49,85.37,83.27,22.87,315.57,898.2,55.6,88.2,1
BGW_19,2025-12-25 00:00:00,6,74,PRODUCTION,32.66,53.86,9425.4,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,74,61,2.31,48.04,9.03,62.54,82.77,72.11,23.38,415.61,890.6,53.95,76.88,0
BGW_19,2025-12-25 06:00:00,6,74,PRODUCTION,32.66,53.81,9718.6,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,74,61,2.2,47.88,9.03,62.54,82.77,73.02,23.38,415.61,890.6,53.63,79.63,0
BGW_19,2025-12-25 12:00:00,6,74,PRODUCTION,32.66,53.86,9791.8,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,74,61,2.26,48.14,9.03,62.54,82.77,72.33,23.38,415.61,890.6,53.39,78.65,0
BGW_19,2025-12-25 18:00:00,6,74,PRODUCTION,32.66,53.68,10242.7,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,74,61,2.2,48.04,9.03,62.54,82.77,69.55,23.38,415.61,890.6,53.57,76.73,0
BGW_19,2025-12-26 00:00:00,6,75,PRODUCTION,31.49,54.28,9610.6,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,75,61,2.08,39.69,8.26,59.13,81.69,73.57,20.07,321.86,896.4,54.56,79.13,0
BGW_19,2025-12-26 06:00:00,6,75,PRODUCTION,31.49,54.51,9561.9,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,75,61,1.98,41.21,8.26,59.13,81.69,73.3,20.07,321.86,896.4,54.38,81.0,0
BGW_19,2025-12-26 12:00:00,6,75,PRODUCTION,31.49,54.24,9626.0,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,75,61,2.01,40.25,8.26,59.13,81.69,74.97,20.07,321.86,896.4,54.32,78.42,0
BGW_19,2025-12-26 18:00:00,6,75,PRODUCTION,31.49,54.1,10015.2,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,75,61,2.02,40.07,8.26,59.13,81.69,73.53,20.07,321.86,896.4,54.08,75.63,1
BGW_19,2025-12-27 00:00:00,6,76,PRODUCTION,30.24,58.06,8439.5,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,76,86,2.35,50.28,10.35,58.71,79.82,90.92,28.45,437.64,892.6,57.91,90.16,1
BGW_19,2025-12-27 06:00:00,6,76,PRODUCTION,30.24,58.43,8525.1,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,76,86,2.4,50.6,10.35,58.71,79.82,89.09,28.45,437.64,892.6,58.32,92.36,0
BGW_19,2025-12-27 12:00:00,6,76,PRODUCTION,30.24,58.38,8535.5,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,76,86,2.43,50.08,10.35,58.71,79.82,89.89,28.45,437.64,892.6,58.29,92.02,0
BGW_19,2025-12-27 18:00:00,6,76,PRODUCTION,30.24,58.27,8588.4,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,76,86,2.35,49.28,10.35,58.71,79.82,88.51,28.45,437.64,892.6,58.16,86.63,0
BGW_19,2025-12-28 00:00:00,6,77,PRODUCTION,31.84,55.09,9511.7,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,77,86,2.2,48.74,9.47,56.79,79.1,81.35,29.89,412.2,880.7,54.97,82.14,0
BGW_19,2025-12-28 06:00:00,6,77,PRODUCTION,31.84,55.09,9274.5,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,77,86,2.11,48.11,9.47,56.79,79.1,80.71,29.89,412.2,880.7,55.01,84.54,0
BGW_19,2025-12-28 12:00:00,6,77,PRODUCTION,31.84,54.93,9115.0,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,77,86,2.0,48.9,9.47,56.79,79.1,81.26,29.89,412.2,880.7,54.89,83.53,0
BGW_19,2025-12-28 18:00:00,6,77,PRODUCTION,31.84,55.13,9054.0,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,77,86,2.11,49.81,9.47,56.79,79.1,80.97,29.89,412.2,880.7,54.79,84.97,0
BGW_19,2025-12-29 00:00:00,6,78,PRODUCTION,29.47,57.96,8682.5,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,78,61,1.65,42.82,7.67,52.97,89.01,82.27,19.81,336.29,891.6,57.9,81.44,0
BGW_19,2025-12-29 06:00:00,6,78,PRODUCTION,29.47,57.92,8376.3,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,78,61,1.69,43.22,7.67,52.97,89.01,83.02,19.81,336.29,891.6,57.86,86.34,0
BGW_19,2025-12-29 12:00:00,6,78,PRODUCTION,29.47,58.24,8301.2,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,78,61,1.73,43.07,7.67,52.97,89.01,84.84,19.81,336.29,891.6,58.35,86.0,0
BGW_19,2025-12-29 18:00:00,6,78,PRODUCTION,29.47,58.39,8490.5,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,78,61,1.75,42.8,7.67,52.97,89.01,80.85,19.81,336.29,891.6,58.5,86.06,0
BGW_19,2025-12-30 00:00:00,6,79,PRODUCTION,30.49,54.65,9331.0,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,79,74,1.76,42.57,9.29,50.79,82.63,78.16,19.4,333.7,906.8,54.43,81.18,0
BGW_19,2025-12-30 06:00:00,6,79,PRODUCTION,30.49,54.37,8954.4,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,79,74,1.78,44.46,9.29,50.79,82.63,78.9,19.4,333.7,906.8,54.3,81.12,1
BGW_19,2025-12-30 12:00:00,6,79,PRODUCTION,30.49,54.23,9706.3,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,79,74,1.75,44.71,9.29,50.79,82.63,78.05,19.4,333.7,906.8,54.25,79.78,0
BGW_19,2025-12-30 18:00:00,6,79,PRODUCTION,30.49,54.24,9234.0,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,79,74,1.71,43.76,9.29,50.79,82.63,78.32,19.4,333.7,906.8,54.16,80.05,0
BGW_19,2025-12-31 00:00:00,6,80,PRODUCTION,29.19,55.38,9871.7,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,80,61,1.96,47.86,9.11,58.76,77.68,79.07,13.81,413.24,878.9,55.33,78.11,0
BGW_19,2025-12-31 06:00:00,6,80,PRODUCTION,29.19,55.49,8933.6,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,80,61,2.09,48.33,9.11,58.76,77.68,77.78,13.81,413.24,878.9,55.41,79.68,0
BGW_19,2025-12-31 12:00:00,6,80,PRODUCTION,29.19,55.44,8939.5,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,80,61,2.06,48.3,9.11,58.76,77.68,77.57,13.81,413.24,878.9,55.22,80.67,0
BGW_19,2025-12-31 18:00:00,6,80,PRODUCTION,29.19,55.54,9221.8,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,80,61,2.06,47.86,9.11,58.76,77.68,79.62,13.81,413.24,878.9,55.63,78.88,0
BGW_19,2026-01-01 00:00:00,6,81,PRODUCTION,30.92,54.29,9453.1,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,81,74,2.43,53.16,9.22,58.86,74.54,82.09,21.9,475.4,884.4,54.31,81.42,0
BGW_19,2026-01-01 06:00:00,6,81,PRODUCTION,30.92,54.11,9008.2,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,81,74,2.41,52.93,9.22,58.86,74.54,82.93,21.9,475.4,884.4,54.13,82.86,0
BGW_19,2026-01-01 12:00:00,6,81,PRODUCTION,30.92,54.09,9540.6,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,81,74,2.34,52.35,9.22,58.86,74.54,80.75,21.9,475.4,884.4,53.85,81.21,0
BGW_19,2026-01-01 18:00:00,6,81,PRODUCTION,30.92,54.22,9361.7,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,81,74,2.45,53.94,9.22,58.86,74.54,81.97,21.9,475.4,884.4,54.12,80.03,0
BGW_19,2026-01-02 00:00:00,6,82,PRODUCTION,30.35,55.17,8949.8,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,82,61,2.07,46.28,7.84,55.43,84.43,75.1,21.38,383.44,876.6,55.17,79.99,0
BGW_19,2026-01-02 06:00:00,6,82,PRODUCTION,30.35,55.27,9077.1,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,82,61,1.93,46.87,7.84,55.43,84.43,78.43,21.38,383.44,876.6,55.17,81.79,0
BGW_19,2026-01-02 12:00:00,6,82,PRODUCTION,30.35,55.44,8885.6,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,82,61,2.0,46.42,7.84,55.43,84.43,76.36,21.38,383.44,876.6,55.27,80.86,0
BGW_19,2026-01-02 18:00:00,6,82,PRODUCTION,30.35,55.42,8834.6,17.17,7.36,0.0,0.0,0.0,0.0,0.0,0.0,82,61,2.09,46.5,7.84,55.43,84.43,77.49,21.38,383.44,876.6,55.66,79.93,1
BGW_20,2025-01-13 00:00:00,1,1,INJECTION,43.75,51.09,11122.2,17.82,8.84,3.7,1596.9,281.0,168.83,18.0,52.4,1,74,0.76,31.04,8.31,42.92,89.32,49.43,11.95,204.1,891.7,52.39,49.17,0
BGW_20,2025-01-13 06:00:00,1,1,INJECTION,43.75,50.99,10387.9,17.82,8.84,3.7,1596.9,281.0,168.83,18.0,52.4,1,74,0.86,30.23,8.31,42.92,89.32,49.48,11.95,204.1,891.7,52.27,51.33,0
BGW_20,2025-01-13 12:00:00,1,1,INJECTION,43.75,50.87,10575.4,17.82,8.84,3.7,1596.9,281.0,168.83,18.0,52.4,1,74,0.93,29.71,8.31,42.92,89.32,48.11,11.95,204.1,891.7,51.91,50.9,0
BGW_20,2025-01-13 18:00:00,1,1,INJECTION,43.75,51.2,11024.9,17.82,8.84,3.7,1596.9,281.0,168.83,18.0,52.4,1,74,0.87,29.64,8.31,42.92,89.32,48.48,11.95,204.1,891.7,52.47,49.25,0
BGW_20,2025-01-14 00:00:00,1,2,INJECTION,42.8,51.54,10462.1,17.82,8.84,1.22,526.7,282.6,171.01,18.0,71.6,2,61,0.64,30.43,7.82,45.48,87.29,43.56,2.28,203.39,888.7,51.43,46.86,0
BGW_20,2025-01-14 06:00:00,1,2,INJECTION,42.8,51.3,10319.5,17.82,8.84,1.22,526.7,282.6,171.01,18.0,71.6,2,61,0.69,29.73,7.82,45.48,87.29,44.86,2.28,203.39,888.7,51.47,46.89,0
BGW_20,2025-01-14 12:00:00,1,2,INJECTION,42.8,51.32,10842.9,17.82,8.84,1.22,526.7,282.6,171.01,18.0,71.6,2,61,0.62,30.14,7.82,45.48,87.29,42.85,2.28,203.39,888.7,51.43,46.53,0
BGW_20,2025-01-14 18:00:00,1,2,INJECTION,42.8,51.43,10603.0,17.82,8.84,1.22,526.7,282.6,171.01,18.0,71.6,2,61,0.67,29.46,7.82,45.48,87.29,43.43,2.28,203.39,888.7,51.61,46.94,0
BGW_20,2025-01-15 00:00:00,1,3,INJECTION,43.62,62.02,6953.7,17.82,8.84,5.54,2395.1,287.2,158.68,18.0,69.9,3,61,0.84,29.94,8.78,42.76,92.07,58.46,16.54,207.36,858.6,63.65,60.85,0
BGW_20,2025-01-15 06:00:00,1,3,INJECTION,43.62,61.92,7289.3,17.82,8.84,5.54,2395.1,287.2,158.68,18.0,69.9,3,61,0.77,31.81,8.78,42.76,92.07,57.86,16.54,207.36,858.6,63.49,61.2,0
BGW_20,2025-01-15 12:00:00,1,3,INJECTION,43.62,61.92,7384.6,17.82,8.84,5.54,2395.1,287.2,158.68,18.0,69.9,3,61,0.92,30.49,8.78,42.76,92.07,57.44,16.54,207.36,858.6,63.63,60.8,0
BGW_20,2025-01-15 18:00:00,1,3,INJECTION,43.62,61.77,7115.6,17.82,8.84,5.54,2395.1,287.2,158.68,18.0,69.9,3,61,0.89,30.78,8.78,42.76,92.07,59.93,16.54,207.36,858.6,63.5,58.58,0
BGW_20,2025-01-16 00:00:00,1,4,INJECTION,43.72,56.11,8189.5,17.82,8.84,1.58,682.4,298.6,162.84,18.0,71.5,4,74,1.09,32.8,7.74,45.98,87.73,54.14,12.01,218.22,876.6,56.7,54.06,0
BGW_20,2025-01-16 06:00:00,1,4,INJECTION,43.72,55.94,8506.1,17.82,8.84,1.58,682.4,298.6,162.84,18.0,71.5,4,74,0.85,32.57,7.74,45.98,87.73,53.77,12.01,218.22,876.6,56.57,55.67,0
BGW_20,2025-01-16 12:00:00,1,4,INJECTION,43.72,56.35,8689.8,17.82,8.84,1.58,682.4,298.6,162.84,18.0,71.5,4,74,1.02,31.82,7.74,45.98,87.73,52.73,12.01,218.22,876.6,56.91,54.13,0
BGW_20,2025-01-16 18:00:00,1,4,INJECTION,43.72,56.36,8398.2,17.82,8.84,1.58,682.4,298.6,162.84,18.0,71.5,4,74,0.88,32.97,7.74,45.98,87.73,53.57,12.01,218.22,876.6,56.38,52.18,0
BGW_20,2025-01-17 00:00:00,1,5,INJECTION,42.43,68.86,5870.0,17.82,8.84,5.53,2387.6,336.7,154.8,18.0,86.4,5,86,0.62,25.39,7.02,40.78,98.95,65.71,18.94,168.89,834.4,69.96,70.12,0
BGW_20,2025-01-17 06:00:00,1,5,INJECTION,42.43,69.18,5905.0,17.82,8.84,5.53,2387.6,336.7,154.8,18.0,86.4,5,86,0.62,25.75,7.02,40.78,98.95,68.17,18.94,168.89,834.4,70.41,70.59,0
BGW_20,2025-01-17 12:00:00,1,5,INJECTION,42.43,68.74,5704.5,17.82,8.84,5.53,2387.6,336.7,154.8,18.0,86.4,5,86,0.65,24.27,7.02,40.78,98.95,66.9,18.94,168.89,834.4,70.34,71.05,0
BGW_20,2025-01-17 18:00:00,1,5,INJECTION,42.43,69.0,5481.9,17.82,8.84,5.53,2387.6,336.7,154.8,18.0,86.4,5,86,0.64,25.05,7.02,40.78,98.95,68.88,18.94,168.89,834.4,70.29,71.36,0
BGW_20,2025-01-18 00:00:00,1,6,INJECTION,43.8,62.38,6937.8,17.82,8.84,2.34,1013.0,336.2,160.38,18.0,67.0,6,86,0.81,28.17,8.23,45.49,91.95,58.37,11.34,185.43,852.4,62.97,63.45,0
BGW_20,2025-01-18 06:00:00,1,6,INJECTION,43.8,62.15,7070.0,17.82,8.84,2.34,1013.0,336.2,160.38,18.0,67.0,6,86,0.81,27.11,8.23,45.49,91.95,58.42,11.34,185.43,852.4,62.88,63.87,0
BGW_20,2025-01-18 12:00:00,1,6,INJECTION,43.8,62.37,6782.9,17.82,8.84,2.34,1013.0,336.2,160.38,18.0,67.0,6,86,0.76,26.74,8.23,45.49,91.95,56.99,11.34,185.43,852.4,62.97,62.66,0
BGW_20,2025-01-18 18:00:00,1,6,INJECTION,43.8,62.37,7133.0,17.82,8.84,2.34,1013.0,336.2,160.38,18.0,67.0,6,86,0.8,27.75,8.23,45.49,91.95,57.88,11.34,185.43,852.4,62.99,61.43,0
BGW_20,2025-01-19 00:00:00,1,7,INJECTION,42.59,61.82,7021.1,17.82,8.84,1.77,764.9,262.3,164.94,18.0,66.7,7,74,0.4,24.34,6.17,36.92,95.85,57.85,13.28,163.55,842.5,62.3,59.66,0
BGW_20,2025-01-19 06:00:00,1,7,INJECTION,42.59,61.76,6898.3,17.82,8.84,1.77,764.9,262.3,164.94,18.0,66.7,7,74,0.44,26.01,6.17,36.92,95.85,56.71,13.28,163.55,842.5,62.2,60.01,0
BGW_20,2025-01-19 12:00:00,1,7,INJECTION,42.59,61.58,7398.6,17.82,8.84,1.77,764.9,262.3,164.94,18.0,66.7,7,74,0.4,24.77,6.17,36.92,95.85,56.55,13.28,163.55,842.5,62.21,58.92,0
BGW_20,2025-01-19 18:00:00,1,7,INJECTION,42.59,61.9,7277.5,17.82,8.84,1.77,764.9,262.3,164.94,18.0,66.7,7,74,0.4,24.66,6.17,36.92,95.85,55.74,13.28,163.55,842.5,62.36,61.38,0
BGW_20,2025-01-20 00:00:00,1,8,INJECTION,43.97,76.96,4545.0,17.82,8.84,5.55,2395.6,270.6,155.19,18.0,54.1,8,86,0.47,22.08,7.41,38.63,100,77.58,18.01,160.97,834.5,78.24,81.35,0
BGW_20,2025-01-20 06:00:00,1,8,INJECTION,43.97,76.74,4203.5,17.82,8.84,5.55,2395.6,270.6,155.19,18.0,54.1,8,86,0.48,25.04,7.41,38.63,100,77.73,18.01,160.97,834.5,77.84,80.18,0
BGW_20,2025-01-20 12:00:00,1,8,INJECTION,43.97,77.22,4271.9,17.82,8.84,5.55,2395.6,270.6,155.19,18.0,54.1,8,86,0.5,24.24,7.41,38.63,100,76.65,18.01,160.97,834.5,78.29,79.35,0
BGW_20,2025-01-20 18:00:00,1,8,INJECTION,43.97,77.1,4164.6,17.82,8.84,5.55,2395.6,270.6,155.19,18.0,54.1,8,86,0.46,23.85,7.41,38.63,100,75.58,18.01,160.97,834.5,78.36,81.14,0
BGW_20,2025-01-21 00:00:00,1,9,INJECTION,44.02,69.54,5469.3,17.82,8.84,3.07,1324.8,267.6,167.43,18.0,55.2,9,86,1.17,31.15,8.37,47.66,93.35,67.98,21.56,224.66,835.8,70.33,70.19,0
BGW_20,2025-01-21 06:00:00,1,9,INJECTION,44.02,69.34,5603.6,17.82,8.84,3.07,1324.8,267.6,167.43,18.0,55.2,9,86,1.24,32.46,8.37,47.66,93.35,69.68,21.56,224.66,835.8,70.04,74.13,0
BGW_20,2025-01-21 12:00:00,1,9,INJECTION,44.02,69.61,5463.8,17.82,8.84,3.07,1324.8,267.6,167.43,18.0,55.2,9,86,1.07,31.71,8.37,47.66,93.35,69.28,21.56,224.66,835.8,70.53,71.67,0
BGW_20,2025-01-21 18:00:00,1,9,INJECTION,44.02,69.53,5638.4,17.82,8.84,3.07,1324.8,267.6,167.43,18.0,55.2,9,86,1.16,33.05,8.37,47.66,93.35,69.52,21.56,224.66,835.8,70.35,70.58,0
BGW_20,2025-01-22 00:00:00,1,10,INJECTION,43.86,77.07,4568.6,17.82,8.84,4.65,2010.3,297.3,166.91,18.0,56.1,10,74,0.72,30.51,7.32,42.82,95.71,74.29,12.76,207.88,813.7,78.19,79.23,0
BGW_20,2025-01-22 06:00:00,1,10,INJECTION,43.86,77.36,4272.4,17.82,8.84,4.65,2010.3,297.3,166.91,18.0,56.1,10,74,0.92,30.35,7.32,42.82,95.71,76.17,12.76,207.88,813.7,78.4,80.0,0
BGW_20,2025-01-22 12:00:00,1,10,INJECTION,43.86,77.43,4437.1,17.82,8.84,4.65,2010.3,297.3,166.91,18.0,56.1,10,74,0.75,30.63,7.32,42.82,95.71,76.44,12.76,207.88,813.7,78.09,77.55,0
BGW_20,2025-01-22 18:00:00,1,10,INJECTION,43.86,77.45,4455.8,17.82,8.84,4.65,2010.3,297.3,166.91,18.0,56.1,10,74,0.76,30.54,7.32,42.82,95.71,77.56,12.76,207.88,813.7,78.25,78.23,0
BGW_20,2025-01-23 00:00:00,1,11,INJECTION,44.15,75.86,4733.2,17.82,8.84,3.96,1710.4,316.7,162.22,18.0,87.7,11,86,0.71,26.11,6.68,46.51,100,74.79,12.51,177.69,806.3,77.04,78.26,0
BGW_20,2025-01-23 06:00:00,1,11,INJECTION,44.15,76.06,4844.0,17.82,8.84,3.96,1710.4,316.7,162.22,18.0,87.7,11,86,0.76,26.49,6.68,46.51,100,76.28,12.51,177.69,806.3,76.86,79.73,0
BGW_20,2025-01-23 12:00:00,1,11,INJECTION,44.15,75.57,4732.8,17.82,8.84,3.96,1710.4,316.7,162.22,18.0,87.7,11,86,0.73,25.08,6.68,46.51,100,75.86,12.51,177.69,806.3,76.4,78.75,0
BGW_20,2025-01-23 18:00:00,1,11,INJECTION,44.15,75.95,4676.3,17.82,8.84,3.96,1710.4,316.7,162.22,18.0,87.7,11,86,0.78,25.81,6.68,46.51,100,76.06,12.51,177.69,806.3,76.73,79.53,0
BGW_20,2025-01-24 00:00:00,1,12,INJECTION,44.35,70.41,4998.3,17.82,8.84,2.56,1105.0,260.1,174.03,18.0,54.3,12,74,0.74,29.23,7.88,39.35,96.93,68.57,21.33,197.08,839.8,70.99,71.81,0
BGW_20,2025-01-24 06:00:00,1,12,INJECTION,44.35,70.48,5363.2,17.82,8.84,2.56,1105.0,260.1,174.03,18.0,54.3,12,74,0.65,30.51,7.88,39.35,96.93,68.71,21.33,197.08,839.8,70.98,72.89,0
BGW_20,2025-01-24 12:00:00,1,12,INJECTION,44.35,70.26,5407.3,17.82,8.84,2.56,1105.0,260.1,174.03,18.0,54.3,12,74,0.73,30.25,7.88,39.35,96.93,68.55,21.33,197.08,839.8,70.78,71.04,0
BGW_20,2025-01-24 18:00:00,1,12,INJECTION,44.35,70.48,5318.7,17.82,8.84,2.56,1105.0,260.1,174.03,18.0,54.3,12,74,0.71,30.79,7.88,39.35,96.93,69.38,21.33,197.08,839.8,71.25,71.65,0
BGW_20,2025-01-25 00:00:00,1,13,INJECTION,43.09,74.22,3887.7,17.82,8.84,3.22,1392.9,293.5,157.15,18.0,71.5,13,74,0.63,26.0,6.78,41.89,100,74.76,14.63,173.21,834.2,74.98,78.7,0
BGW_20,2025-01-25 06:00:00,1,13,INJECTION,43.09,74.42,3942.9,17.82,8.84,3.22,1392.9,293.5,157.15,18.0,71.5,13,74,0.53,25.87,6.78,41.89,100,74.8,14.63,173.21,834.2,75.21,78.84,0
BGW_20,2025-01-25 12:00:00,1,13,INJECTION,43.09,74.27,3943.5,17.82,8.84,3.22,1392.9,293.5,157.15,18.0,71.5,13,74,0.62,25.17,6.78,41.89,100,76.45,14.63,173.21,834.2,74.9,77.68,0
BGW_20,2025-01-25 18:00:00,1,13,INJECTION,43.09,74.43,4013.1,17.82,8.84,3.22,1392.9,293.5,157.15,18.0,71.5,13,74,0.56,25.36,6.78,41.89,100,75.85,14.63,173.21,834.2,74.82,75.42,0
BGW_20,2025-01-26 00:00:00,1,14,INJECTION,42.81,77.09,3502.8,17.82,8.84,3.66,1582.8,324.6,160.31,18.0,66.4,14,61,1.1,36.59,8.41,44.75,91.97,77.23,23.08,257.24,811.2,77.77,81.69,0
BGW_20,2025-01-26 06:00:00,1,14,INJECTION,42.81,76.98,3358.1,17.82,8.84,3.66,1582.8,324.6,160.31,18.0,66.4,14,61,1.09,36.59,8.41,44.75,91.97,73.96,23.08,257.24,811.2,77.43,79.79,0
BGW_20,2025-01-26 12:00:00,1,14,INJECTION,42.81,77.12,3596.6,17.82,8.84,3.66,1582.8,324.6,160.31,18.0,66.4,14,61,1.0,37.86,8.41,44.75,91.97,75.57,23.08,257.24,811.2,77.84,79.58,0
BGW_20,2025-01-26 18:00:00,1,14,INJECTION,42.81,77.03,3402.0,17.82,8.84,3.66,1582.8,324.6,160.31,18.0,66.4,14,61,1.08,37.04,8.41,44.75,91.97,78.86,23.08,257.24,811.2,77.83,80.95,0
BGW_20,2025-01-27 00:00:00,1,15,INJECTION,43.05,66.8,5917.8,17.82,8.84,1.62,699.4,259.5,150.09,18.0,85.5,15,74,0.73,29.96,8.47,47.28,96.89,65.64,17.34,208.49,826.2,67.04,65.76,0
BGW_20,2025-01-27 06:00:00,1,15,INJECTION,43.05,66.87,5932.2,17.82,8.84,1.62,699.4,259.5,150.09,18.0,85.5,15,74,0.85,30.24,8.47,47.28,96.89,65.45,17.34,208.49,826.2,67.3,65.83,0
BGW_20,2025-01-27 12:00:00,1,15,INJECTION,43.05,66.65,6115.8,17.82,8.84,1.62,699.4,259.5,150.09,18.0,85.5,15,74,0.78,30.98,8.47,47.28,96.89,65.34,17.34,208.49,826.2,66.98,67.53,0
BGW_20,2025-01-27 18:00:00,1,15,INJECTION,43.05,67.05,5576.8,17.82,8.84,1.62,699.4,259.5,150.09,18.0,85.5,15,74,0.88,29.92,8.47,47.28,96.89,63.1,17.34,208.49,826.2,67.23,66.17,0
BGW_20,2025-01-28 00:00:00,1,16,INJECTION,43.78,67.9,5671.8,17.82,8.84,1.76,761.6,334.9,168.3,18.0,67.3,16,86,0.7,27.74,6.75,37.82,94.82,67.75,15.32,178.08,825.0,68.29,69.41,0
BGW_20,2025-01-28 06:00:00,1,16,INJECTION,43.78,68.01,5776.9,17.82,8.84,1.76,761.6,334.9,168.3,18.0,67.3,16,86,0.78,27.01,6.75,37.82,94.82,69.48,15.32,178.08,825.0,68.47,69.26,0
BGW_20,2025-01-28 12:00:00,1,16,INJECTION,43.78,68.09,5814.6,17.82,8.84,1.76,761.6,334.9,168.3,18.0,67.3,16,86,0.78,25.69,6.75,37.82,94.82,68.57,15.32,178.08,825.0,68.33,69.21,0
BGW_20,2025-01-28 18:00:00,1,16,INJECTION,43.78,68.11,5823.1,17.82,8.84,1.76,761.6,334.9,168.3,18.0,67.3,16,86,0.7,27.24,6.75,37.82,94.82,67.0,15.32,178.08,825.0,68.71,70.01,0
BGW_20,2025-01-29 00:00:00,1,17,INJECTION,43.9,87.37,2586.3,17.82,8.84,5.62,2428.1,322.3,161.38,18.0,73.9,17,74,0.64,28.26,5.34,39.3,95.38,92.43,25.0,187.1,789.2,87.99,93.82,0
BGW_20,2025-01-29 06:00:00,1,17,INJECTION,43.9,87.23,2515.6,17.82,8.84,5.62,2428.1,322.3,161.38,18.0,73.9,17,74,0.61,28.68,5.34,39.3,95.38,93.25,25.0,187.1,789.2,87.84,95.16,0
